branch_code,city,gender,product_category,unit_price,quantity,total_price,gst,payment_method,rating,date,time,day
,Bhopal,Female,Electronics,11268.0,14.0,939.0,169.02,Google Pay,3.0,2025-04-07,17:58:13,Monday
MEE_24,Meerut,Male,Pet Supplies,46.91,9.0,422.19,75.99,Paytm,2.4,2025-07-05,08:50:35,Saturday
IND_13,Indore,Male,Beverages,258.9,9.0,2330.1,419.42,PhonePe,3.6,2025-01-29,20:20:18,Wednesday
GUW_44,Guwahati,Female,Clothing,415.24,1.0,415.24,74.74,PhonePe,4.7,2024-12-13,12:53:06,Friday
AGR_21,Agra,Male,Bakery,637.83,7.0,4464.81,803.67,Google Pay,1.0,2025-07-09,16:30:57,Wednesday
VAD_18,Vadodara,Male,Pet Supplies,903.57,1.0,903.57,162.64,Amazon Pay,4.3,2025-06-17,21:33:48,Tuesday
GUW_44,Guwahati,,Frozen Foods,171.44,1.0,171.44,30.86,PhonePe,2.0,2023-12-19,20:36:11,Tuesday
HYD_05,Hyderabad,Female,Health & Wellness,,3.0,2343.0,421.74,Mobikwik,2.7,,16:45:06,Monday
MEE_24,Meerut,Female,Baby Products,49.23,6.0,295.38,53.17,Credit Card,3.3,2023-11-08,,Wednesday
AMR_32,Amritsar,Female,Pet Supplies,494.13,3.0,1482.39,266.83,Credit Card,2.6,2024-02-03,20:35:13,Saturday
AMR_32,Amritsar,Male,Stationery,595.39,3.0,1786.17,321.51,PhonePe,1.5,2024-06-29,11:25:41,Saturday
BAN_04,Bangalore,Male,Home Decor,62.45,7.0,437.15,78.69,PhonePe,4.7,2023-11-02,23:52:49,Thursday
KAL_26,Kalyan,Male,Dairy Products,925.95,1.0,925.95,166.67,Credit Card,1.3,2025-02-19,02:02:00,Wednesday
VAS_27,Vasai,Female,Pet Supplies,477.68,1.0,477.68,85.98,Credit Card,1.2,2024-09-09,05:26:40,Monday
VAD_18,Vadodara,Female,Bakery,545.81,2.0,1091.62,196.49,Amazon Pay,4.2,2024-10-01,10:20:06,Tuesday
HUB_47,Hubli–Dharwad,Female,Sports Equipment,28.4,5.0,142.0,25.56,Amazon Pay,1.1,2024-04-14,03:29:51,Sunday
FAR_23,Faridabad,Male,Fruits & Vegetables,982.52,4.0,3930.08,707.41,Amazon Pay,1.7,2025-02-07,,Friday
AHM_06,Ahmedabad,Female,Household Items,878.65,5.0,4393.25,790.78,Cash,1.6,2024-05-09,06:51:32,
FAR_23,Faridabad,,Baby Products,498.76,3.0,1496.28,269.33,Mobikwik,1.7,2023-11-07,00:26:14,Tuesday
DEL_00,Delhi,Female,,299.01,7.0,2093.07,376.75,Amazon Pay,1.9,2025-03-25,22:16:56,Tuesday
RAI_43,Raipur,Female,Sports Equipment,377.0,8.0,3016.0,542.88,Paytm,4.5,2025-06-06,22:17:57,Friday
CHA_45,Chandigarh,Male,Pet Supplies,142.23,9.0,1280.07,230.41,Cash,5.0,2023-08-23,23:22:42,Wednesday
IND_13,Indore,Female,Sports Equipment,60.13,8.0,481.04,86.59,PhonePe,2.0,2024-01-02,06:49:12,Tuesday
VAR_28,Varanasi,,Fruits & Vegetables,835.33,2.0,1670.66,300.72,Amazon Pay,,2024-11-20,06:23:05,Wednesday
SOL_46,Solapur,Male,Electronics,556.28,2.0,1112.56,200.26,Amazon Pay,3.8,2024-09-05,02:57:14,Thursday
MEE_24,Meerut,Female,Frozen Foods,835.19,3.0,2505.57,451.0,,4.2,2024-06-30,09:43:24,Sunday
HUB_47,Hubli–Dharwad,Female,Bakery,92.5,4.0,370.0,,Google Pay,1.9,2024-08-28,08:02:07,Wednesday
LUC_10,Lucknow,Male,Stationery,695.49,5.0,3477.45,625.94,Debit Card,4.6,,05:41:45,Wednesday
LUC_10,Lucknow,Female,Fruits & Vegetables,567.8,1.0,567.8,102.2,,2.4,2024-12-05,14:38:39,Thursday
VIS_16,Visakhapatnam,Female,Frozen Foods,10389.0,56.0,3463.0,623.34,Debit Card,4.7,2024-05-24,14:40:54,Friday
RAI_43,Raipur,Male,Frozen Foods,992.9,4.0,3971.6,714.89,Credit Card,3.5,,,Friday
VIS_16,Visakhapatnam,Male,Clothing,540.04,4.0,2160.16,388.83,Google Pay,1.0,2024-11-03,14:19:41,Sunday
NAS_22,Nashik,Female,Beverages,737.44,6.0,4424.64,796.44,Amazon Pay,1.2,2025-07-16,06:56:11,Wednesday
RAJ_25,Rajkot,Male,Personal Care,27.6,8.0,220.8,39.74,Paytm,3.6,2024-03-04,10:16:49,Monday
PAT_17,,Female,Sports Equipment,2433.7200000000003,70.0,1014.05,182.53,Google Pay,2.1,2024-05-12,19:50:55,Sunday
CHE_03,Chennai,Male,Clothing,273.21,4.0,1092.84,196.71,PhonePe,2.8,2023-09-17,21:20:49,Sunday
NAV_33,Navi Mumbai,Male,Personal Care,942.5,8.0,7540.0,1357.2,PhonePe,3.1,2024-12-31,02:00:22,
GUW_44,Guwahati,Female,Beverages,68.06,3.0,204.18,36.75,Paytm,3.7,2025-03-16,03:28:00,Sunday
PAT_17,Patna,Male,Clothing,697.33,3.0,2091.99,376.56,Credit Card,2.5,2023-08-27,21:15:57,Sunday
,Nashik,Male,Electronics,21.36,2.0,42.72,7.69,Debit Card,2.9,2025-04-14,20:33:56,Monday
RAN_35,Ranchi,Female,Bakery,614.88,3.0,1844.64,332.04,Cash,3.8,2025-03-11,00:59:44,Tuesday
KOL_02,Kolkata,Female,Household Items,,7.0,272.23,49.0,Cash,2.0,2024-01-24,09:49:54,Wednesday
MUM_01,Mumbai,Female,Fruits & Vegetables,613.43,8.0,4907.44,883.34,Debit Card,4.9,2025-01-26,15:43:24,Sunday
VIS_16,Visakhapatnam,Male,Home Decor,44.27,5.0,221.35,39.84,Debit Card,3.7,2024-02-18,19:00:22,Sunday
JAB_38,Jabalpur,Male,Frozen Foods,236.19,7.0,1653.33,,Mobikwik,3.1,2023-12-27,15:36:29,Wednesday
CHE_03,Chennai,Female,Beverages,205.07,3.0,615.21,110.74,Paytm,1.5,2024-07-26,11:48:54,
RAI_43,Raipur,Male,Household Items,38.61,9.0,347.49,62.55,Google Pay,,2024-12-18,12:14:29,Wednesday
HYD_05,Hyderabad,Male,Health & Wellness,538.57,10.0,5385.7,969.43,Paytm,1.1,2025-06-22,23:31:30,Sunday
,Mumbai,Male,Clothing,866.81,2.0,1733.62,312.05,Google Pay,4.5,2025-01-27,10:24:44,Monday
,Srinagar,Male,Snacks,940.24,8.0,,1353.95,Paytm,3.7,2023-12-11,23:17:08,Monday
AMR_32,Amritsar,Male,Home Decor,64.59,8.0,516.72,93.01,PhonePe,3.9,2023-12-09,05:46:50,Saturday
SRI_29,Srinagar,Female,Home Decor,193.19,10.0,1931.9,347.74,Google Pay,4.8,2023-09-22,06:37:49,Friday
HOW_36,Howrah,Female,Clothing,343.43,2.0,686.86,123.63,Google Pay,1.4,2024-06-06,09:29:50,
MEE_24,Meerut,Female,Electronics,236.06,5.0,1180.3,212.45,Mobikwik,4.1,2023-08-25,18:51:32,
AGR_21,Agra,Female,Dairy Products,842.54,7.0,5897.78,1061.6,Paytm,1.7,2023-10-29,10:51:18,Sunday
CHA_45,Chandigarh,Male,Fruits & Vegetables,299.85,8.0,2398.8,431.78,PhonePe,3.9,2023-10-05,15:16:20,Thursday
RAI_43,Raipur,,Home Decor,464.69,8.0,3717.52,669.15,Google Pay,3.4,2024-06-12,17:19:22,Wednesday
IND_13,Indore,Female,Beverages,550.49,3.0,1651.47,,Paytm,4.3,2025-01-19,21:34:12,Sunday
AHM_06,Ahmedabad,Female,Sports Equipment,341.11,,1364.44,245.6,Google Pay,3.5,2024-06-09,08:29:37,Sunday
CHA_45,Chandigarh,,Stationery,148.31,9.0,1334.79,,Mobikwik,2.9,2025-01-24,,Friday
LUD_20,Ludhiana,Female,Home Decor,269.41,2.0,538.82,96.99,Amazon Pay,2.9,2023-10-20,19:20:14,Friday
,Amritsar,Male,Health & Wellness,610.45,1.0,610.45,109.88,Paytm,3.3,2023-12-08,21:29:53,Friday
RAJ_25,Rajkot,Male,Sports Equipment,222.51,10.0,2225.1,400.52,Credit Card,2.2,2024-08-18,15:18:16,Sunday
MAD_42,Madurai,Male,Stationery,685.1,8.0,5480.8,986.54,Amazon Pay,1.4,2023-08-01,,Tuesday
NAS_22,Nashik,Male,Sports Equipment,680.76,2.0,1361.52,245.07,Debit Card,2.7,2023-11-18,19:53:21,Saturday
MEE_24,Meerut,Male,Fruits & Vegetables,,,7559.92,1360.79,,3.3,2025-02-17,17:59:32,Monday
KAN_11,Kanpur,Female,Frozen Foods,605.97,9.0,5453.73,981.67,Credit Card,1.3,2024-02-05,22:15:08,Monday
COI_37,Coimbatore,Female,Personal Care,,6.0,5170.5,930.69,,4.6,2024-08-17,17:07:32,Saturday
AGR_21,Agra,Male,Stationery,400.46,1.0,400.46,72.08,Credit Card,2.3,2023-11-20,02:52:10,Monday
RAN_35,Ranchi,Female,Home Decor,193.64,3.0,580.92,104.57,Credit Card,,2024-05-08,05:12:13,Wednesday
RAJ_25,Rajkot,Male,Snacks,709.2,3.0,2127.6,382.97,Google Pay,,2024-12-22,06:49:20,Sunday
VIS_16,Visakhapatnam,Male,Bakery,820.2,7.0,5741.4,1033.45,Amazon Pay,4.2,2023-08-29,12:10:37,Tuesday
GWA_39,Gwalior,Female,Sports Equipment,114.27,9.0,1028.43,185.12,Debit Card,1.9,2025-03-26,12:46:52,Wednesday
KAN_11,Kanpur,Male,Electronics,463.25,5.0,2316.25,416.93,Mobikwik,4.5,2024-10-26,16:28:31,Saturday
CHA_45,,Male,Beverages,,7.0,2295.86,,Debit Card,1.2,2023-09-25,22:12:37,
CHE_03,Chennai,Female,Beverages,81.49,1.0,81.49,14.67,Credit Card,2.1,,00:22:13,Monday
AHM_06,Ahmedabad,Male,Fruits & Vegetables,806.59,10.0,8065.9,1451.86,Debit Card,3.8,,21:41:41,Monday
LUD_20,Ludhiana,Male,Pet Supplies,,8.0,5519.36,993.48,Credit Card,2.0,2025-03-05,19:07:41,Wednesday
HOW_36,Howrah,Male,Snacks,,4.0,1066.92,192.05,Mobikwik,3.7,2025-02-13,08:26:10,Thursday
JAB_38,Jabalpur,Female,Pet Supplies,721.07,6.0,4326.42,778.76,Google Pay,3.4,2023-07-29,23:04:23,Saturday
SRI_29,Srinagar,Female,Pet Supplies,425.59,2.0,851.18,153.21,Cash,1.6,2023-11-24,20:26:55,Friday
NOI_40,Noida,Male,Beverages,67.93,10.0,679.3,,Cash,,2025-04-05,01:45:44,Saturday
BAN_04,Bangalore,Male,Pet Supplies,265.79,3.0,797.37,143.53,,3.9,2024-11-20,02:04:21,Wednesday
PAT_17,Patna,Male,Fruits & Vegetables,435.04,4.0,1740.16,313.23,Paytm,2.4,2025-05-28,23:23:10,
ALL_34,Allahabad,Female,Pet Supplies,225.52,4.0,902.08,162.37,Debit Card,4.8,2024-11-08,16:15:02,Friday
KOL_02,Kolkata,Male,Fruits & Vegetables,424.76,7.0,2973.32,535.2,Paytm,3.5,2024-05-18,11:00:32,Saturday
NAG_12,Nagpur,,Fruits & Vegetables,294.23,10.0,2942.3,529.61,Mobikwik,1.5,2024-09-18,,Wednesday
PAT_17,Patna,Male,,27.76,8.0,222.08,39.97,Mobikwik,2.9,2024-03-23,12:56:50,Saturday
SRI_29,Srinagar,Male,Pet Supplies,953.67,3.0,2861.01,514.98,Credit Card,4.0,2024-11-16,17:38:21,Saturday
THA_14,Thane,Female,Sports Equipment,386.6,5.0,1933.0,347.94,Cash,2.9,2023-09-06,04:45:11,Wednesday
RAI_43,Raipur,,Clothing,560.08,7.0,3920.56,,Mobikwik,2.3,2023-09-23,13:12:11,Saturday
RAI_43,Raipur,Male,Pet Supplies,75.75,3.0,227.25,40.91,Cash,1.1,2024-05-09,12:37:43,Thursday
VAR_28,Varanasi,Female,,889.92,7.0,6229.44,1121.3,PhonePe,4.5,2025-01-20,15:51:20,Monday
BHO_15,,Female,Health & Wellness,538.05,2.0,1076.1,193.7,Google Pay,1.2,2024-12-30,08:38:26,Monday
RAN_35,Ranchi,Female,Household Items,570.87,6.0,3425.22,616.54,Mobikwik,4.5,2024-05-11,23:17:52,Saturday
,Patna,Female,Baby Products,873.56,3.0,2620.68,471.72,Amazon Pay,3.8,2025-06-15,16:13:11,Sunday
GHA_19,Ghaziabad,Male,Home Decor,324.01,6.0,1944.06,349.93,Debit Card,1.5,2024-09-02,17:40:10,Monday
PUN_07,Pune,Female,Frozen Foods,177.71,,1421.68,255.9,Debit Card,,2024-05-11,21:33:06,Saturday
AMR_32,Amritsar,Female,Household Items,165.22,7.0,1156.54,208.18,Mobikwik,4.3,2024-01-02,03:56:07,Tuesday
HYD_05,Hyderabad,Female,Dairy Products,864.36,70.0,360.15,64.83,,1.7,2025-05-28,16:06:05,Wednesday
KAL_26,Kalyan,,Stationery,526.48,5.0,2632.4,473.83,Amazon Pay,1.6,2024-05-04,11:17:58,Saturday
RAI_43,Raipur,Female,Bakery,343.1,9.0,3087.9,555.82,Paytm,2.1,2025-04-19,02:40:49,Saturday
COI_37,Coimbatore,Female,,705.41,10.0,7054.1,1269.74,Mobikwik,2.5,2024-11-06,15:54:57,
JOD_41,Jodhpur,Male,Health & Wellness,936.49,2.0,1872.98,337.14,PhonePe,4.9,2024-06-22,23:16:33,Saturday
AHM_06,Ahmedabad,Female,Health & Wellness,821.24,5.0,4106.2,739.12,Credit Card,3.7,2023-09-15,04:46:04,Friday
COI_37,Coimbatore,Male,Baby Products,410.99,10.0,4109.9,739.78,Paytm,3.3,2024-09-13,10:49:02,Friday
PUN_07,Pune,Male,,328.66,10.0,3286.6,591.59,PhonePe,1.5,2024-12-05,19:44:18,Thursday
GHA_19,Ghaziabad,Female,Clothing,732.96,4.0,2931.84,527.73,Mobikwik,4.4,2024-05-07,06:16:49,Tuesday
AGR_21,,Male,Sports Equipment,623.42,7.0,4363.94,785.51,Google Pay,4.7,2024-09-11,17:42:53,Wednesday
PUN_07,Pune,Female,Bakery,335.93,6.0,2015.58,362.8,Credit Card,2.7,2024-12-13,23:59:34,Friday
GHA_19,Ghaziabad,Male,Stationery,946.47,,946.47,170.36,Paytm,1.4,2024-04-05,19:25:37,Friday
KAN_11,Kanpur,Female,Snacks,99.26,5.0,496.3,89.33,,3.1,2025-06-03,11:37:16,Tuesday
JAI_08,Jaipur,Male,Baby Products,508.62,4.0,2034.48,366.21,Paytm,4.5,2024-02-24,17:13:47,Saturday
LUC_10,Lucknow,Male,Home Decor,22.74,7.0,159.18,28.65,Paytm,2.5,2024-08-11,09:57:11,Sunday
,Kolkata,Female,,23.89,5.0,119.45,21.5,Google Pay,4.3,2025-01-07,05:39:18,Tuesday
NAS_22,Nashik,Female,Clothing,39.09,4.0,156.36,28.14,PhonePe,,2023-10-15,19:41:51,Sunday
FAR_23,Faridabad,Male,Snacks,789.28,2.0,1578.56,284.14,Debit Card,,2025-01-01,11:58:51,Wednesday
SOL_46,Solapur,Female,Stationery,2214.48,140.0,1845.4,332.17,Google Pay,1.2,2025-05-20,23:31:06,Tuesday
COI_37,Coimbatore,Female,Household Items,570.2,4.0,2280.8,410.54,Debit Card,,2023-12-01,11:49:37,Friday
CHE_03,Chennai,Male,Home Decor,856.01,,856.01,154.08,PhonePe,1.5,2024-06-02,18:56:07,Sunday
IND_13,Indore,Female,Sports Equipment,425.89,10.0,4258.9,766.6,Amazon Pay,3.1,2025-06-28,17:38:00,Saturday
RAN_35,Ranchi,Female,Pet Supplies,557.27,5.0,2786.35,501.54,Debit Card,2.5,,03:13:05,Tuesday
JOD_41,Jodhpur,Female,Pet Supplies,747.39,7.0,5231.73,941.71,PhonePe,3.4,2023-08-27,03:52:34,Sunday
HUB_47,Hubli–Dharwad,Male,Frozen Foods,683.23,6.0,4099.38,737.89,Amazon Pay,3.5,2024-02-20,11:19:30,Tuesday
NAS_22,Nashik,Female,Baby Products,27.43,4.0,109.72,19.75,Mobikwik,1.1,2024-05-11,14:35:22,Saturday
CHE_03,Chennai,Male,Bakery,649.1,1.0,,116.84,Debit Card,2.6,2024-04-18,12:04:00,Thursday
VAD_18,Vadodara,Male,Health & Wellness,670.06,1.0,670.06,120.61,Amazon Pay,,2023-10-10,10:49:23,Tuesday
ALL_34,Allahabad,Male,Snacks,322.85,6.0,1937.1,348.68,Credit Card,4.3,2023-11-07,21:16:15,Tuesday
IND_13,Indore,Male,Baby Products,681.53,6.0,4089.18,736.05,PhonePe,4.1,2025-03-13,13:18:48,Thursday
FAR_23,Faridabad,Male,Pet Supplies,935.39,6.0,5612.34,1010.22,Debit Card,3.7,2024-08-29,21:58:06,Thursday
BHO_15,,Male,Frozen Foods,387.03,3.0,1161.09,209.0,Debit Card,4.5,2024-02-11,16:51:25,Sunday
IND_13,Indore,Female,Bakery,310.09,1.0,310.09,55.82,Google Pay,1.5,2025-06-16,20:21:02,Monday
RAN_35,Ranchi,Female,Stationery,651.87,7.0,4563.09,821.36,Mobikwik,4.0,2024-10-12,20:44:56,Saturday
PAT_17,Patna,Male,Frozen Foods,513.37,,4620.33,831.66,Cash,2.5,2024-01-01,00:41:07,Monday
AUR_30,Aurangabad,,Household Items,350.97,5.0,1754.85,,Debit Card,5.0,,20:02:42,Sunday
THA_14,Thane,Female,Beverages,129.58,10.0,1295.8,233.24,Credit Card,1.2,2024-05-21,02:10:28,Tuesday
VAR_28,Varanasi,Female,Frozen Foods,148.38,10.0,1483.8,267.08,Debit Card,3.5,2023-11-08,23:45:30,Wednesday
NAS_22,Nashik,Female,Sports Equipment,968.52,,7748.16,1394.67,PhonePe,3.1,2025-03-08,04:11:44,Saturday
CHA_45,Chandigarh,Male,Clothing,612.05,10.0,6120.5,1101.69,Mobikwik,1.5,2023-12-13,00:52:50,Wednesday
NAV_33,Navi Mumbai,Female,Electronics,474.93,4.0,1899.72,341.95,Google Pay,1.2,2025-02-18,16:23:20,Tuesday
JAI_08,Jaipur,Male,Electronics,949.75,2.0,1899.5,341.91,Paytm,2.9,2025-02-21,06:06:46,Friday
VAS_27,Vasai,Female,Baby Products,496.98,10.0,4969.8,894.56,Paytm,1.6,2025-06-12,,Thursday
SUR_09,Surat,Female,Stationery,227.01,10.0,2270.1,408.62,Mobikwik,4.3,,21:10:20,Saturday
VAR_28,Varanasi,Male,Frozen Foods,342.9,2.0,685.8,123.44,Credit Card,4.9,2023-09-16,00:22:30,Saturday
JAI_08,Jaipur,Female,Frozen Foods,539.49,5.0,2697.45,485.54,Credit Card,3.8,2023-09-03,22:36:23,Sunday
,Noida,Male,Pet Supplies,5867.4,140.0,,880.11,Cash,5.0,2025-07-06,13:05:43,
AUR_30,Aurangabad,Male,Frozen Foods,,9.0,8341.02,1501.38,Paytm,1.8,,00:52:55,Tuesday
MAD_42,Madurai,Male,Clothing,989.35,3.0,2968.05,534.25,Amazon Pay,2.3,2024-12-20,04:04:50,Friday
LUC_10,Lucknow,Male,Health & Wellness,366.1,1.0,366.1,65.9,Amazon Pay,2.1,2025-02-27,03:10:06,Thursday
GUW_44,,Female,Household Items,494.73,1.0,494.73,89.05,Cash,1.3,2025-06-18,18:03:18,Wednesday
AMR_32,,Male,Clothing,,2.0,333.6,60.05,Cash,3.0,2023-11-21,11:04:52,Tuesday
VAD_18,Vadodara,Female,Clothing,121.01,1.0,121.01,21.78,PhonePe,2.1,2023-07-20,04:57:44,Thursday
MAD_42,,Female,Pet Supplies,204.05,,408.1,73.46,Credit Card,4.0,2025-01-31,10:34:09,Friday
SOL_46,Solapur,Female,Snacks,623.43,4.0,2493.72,448.87,PhonePe,1.8,2024-04-21,21:30:42,Sunday
DHA_31,Dhanbad,Male,,528.32,3.0,1584.96,285.29,PhonePe,1.8,2025-07-16,23:20:21,Wednesday
VAR_28,Varanasi,Male,Clothing,931.67,10.0,9316.7,1677.01,PhonePe,2.1,2024-08-15,19:08:20,Thursday
CHE_03,Chennai,Male,Electronics,530.16,3.0,1590.48,286.29,Debit Card,3.3,2025-01-15,06:20:44,Wednesday
NAG_12,Nagpur,Female,Sports Equipment,800.75,1.0,800.75,144.13,Google Pay,1.9,2023-12-20,00:18:16,Wednesday
AGR_21,Agra,Female,Snacks,527.8,2.0,1055.6,190.01,Amazon Pay,4.1,2024-07-29,12:43:23,Monday
VAD_18,Vadodara,Female,Health & Wellness,579.61,4.0,2318.44,417.32,Cash,1.2,2024-12-10,09:48:06,Tuesday
COI_37,Coimbatore,Female,Snacks,5542.56,42.0,1385.64,249.42,Cash,1.7,2025-01-08,23:15:16,Wednesday
GUW_44,Guwahati,Female,Health & Wellness,433.22,8.0,3465.76,623.84,Paytm,4.2,2024-10-15,21:46:21,Tuesday
NAV_33,Navi Mumbai,Female,Stationery,458.43,8.0,3667.44,660.14,Mobikwik,3.2,2024-02-13,14:33:22,Tuesday
VAR_28,Varanasi,Male,Health & Wellness,584.2,4.0,2336.8,,PhonePe,2.1,2024-11-02,04:22:12,Saturday
DHA_31,Dhanbad,Male,Bakery,998.67,3.0,2996.01,539.28,Paytm,2.3,2024-03-19,11:28:03,
VAS_27,Vasai,Female,Baby Products,310.46,9.0,2794.14,502.95,PhonePe,,2024-07-01,18:53:04,Monday
RAI_43,Raipur,Female,Household Items,941.93,10.0,9419.3,1695.47,Paytm,2.3,2023-08-28,05:18:22,Monday
NAG_12,Nagpur,Female,Sports Equipment,823.66,3.0,2470.98,444.78,Credit Card,2.3,2024-05-05,07:16:27,Sunday
HOW_36,Howrah,Female,Dairy Products,539.91,,2699.55,,Cash,4.8,2024-11-21,13:20:57,Thursday
MUM_01,Mumbai,Male,Home Decor,471.96,,3775.68,679.62,PhonePe,1.4,2025-06-15,18:22:46,Sunday
KAN_11,Kanpur,Male,Pet Supplies,,2.0,235.2,42.34,Google Pay,3.5,2025-01-02,15:57:40,Thursday
SRI_29,Srinagar,Female,Household Items,456.21,7.0,3193.47,574.82,Debit Card,3.2,2025-01-31,10:33:22,Friday
PAT_17,Patna,Female,Household Items,802.72,8.0,6421.76,,Credit Card,3.0,2024-04-30,22:23:09,Tuesday
JAI_08,Jaipur,Female,Snacks,113.92,3.0,,61.52,Cash,,2024-03-26,19:46:36,Tuesday
MEE_24,Meerut,Female,Pet Supplies,962.04,7.0,6734.28,1212.17,Credit Card,4.6,2024-01-15,16:12:40,Monday
MEE_24,Meerut,Female,Personal Care,498.73,3.0,1496.19,269.31,Mobikwik,2.5,2024-12-21,00:51:25,Saturday
COI_37,Coimbatore,Female,Clothing,718.89,9.0,,1164.6,Mobikwik,4.3,,21:57:16,Thursday
AHM_06,Ahmedabad,Female,Stationery,411.13,,3289.04,592.03,Debit Card,1.2,2024-12-19,14:09:50,Thursday
NAG_12,Nagpur,Female,Baby Products,967.77,1.0,967.77,,Credit Card,2.7,2024-12-17,14:35:54,Tuesday
VAR_28,Varanasi,Male,Bakery,139.21,9.0,1252.89,225.52,Amazon Pay,3.3,2024-09-06,09:33:18,Friday
DEL_00,Delhi,Female,Dairy Products,,3.0,415.89,,,1.5,,01:17:57,Friday
AUR_30,Aurangabad,,Personal Care,,3.0,2929.74,,PhonePe,4.6,2023-11-19,09:31:44,
,Hyderabad,Male,Electronics,642.95,2.0,1285.9,231.46,Credit Card,3.8,2024-05-09,23:15:34,Thursday
VAD_18,Vadodara,Male,Dairy Products,99.47,4.0,397.88,71.62,Paytm,3.7,2023-08-25,11:17:06,Friday
COI_37,Coimbatore,Male,Clothing,57.83,6.0,346.98,62.46,PhonePe,2.4,2024-10-11,00:47:33,Friday
ALL_34,Allahabad,Male,Snacks,125.81,2.0,251.62,45.29,Google Pay,4.1,2024-02-22,03:50:56,Thursday
AHM_06,Ahmedabad,Female,Household Items,372.73,6.0,2236.38,402.55,Debit Card,3.2,2024-02-08,22:45:24,Thursday
SUR_09,Surat,Female,Home Decor,426.57,9.0,3839.13,691.04,,1.7,2023-08-17,16:49:55,Thursday
CHE_03,Chennai,Male,Dairy Products,103.06,10.0,1030.6,185.51,Mobikwik,1.9,2024-05-02,01:51:53,Thursday
SUR_09,Surat,,Frozen Foods,658.68,,4610.76,829.94,Paytm,,2023-08-26,19:01:19,Saturday
HYD_05,Hyderabad,Male,Dairy Products,,2.0,898.84,161.79,,2.2,2024-01-12,14:41:06,Friday
DHA_31,Dhanbad,Female,Pet Supplies,453.28,3.0,1359.84,244.77,Cash,,2024-08-31,17:30:23,
MUM_01,Mumbai,Female,Health & Wellness,340.2,3.0,1020.6,183.71,PhonePe,4.0,2025-04-04,12:38:22,Friday
MUM_01,Mumbai,Male,Health & Wellness,267.7,9.0,2409.3,433.67,Paytm,2.6,2025-07-01,01:31:14,Tuesday
PUN_07,Pune,Male,Clothing,76.5,7.0,535.5,96.39,Paytm,3.0,2023-10-27,00:09:06,Friday
VAS_27,Vasai,Female,Frozen Foods,689.97,9.0,6209.73,1117.75,Paytm,1.3,2024-10-13,19:55:23,Sunday
,Lucknow,Female,Health & Wellness,80.16,4.0,320.64,57.72,Mobikwik,2.2,2024-02-04,12:28:21,Sunday
KOL_02,Kolkata,Male,Sports Equipment,54.0,8.0,432.0,77.76,PhonePe,4.1,2024-06-26,20:14:02,Wednesday
AHM_06,Ahmedabad,Female,Bakery,648.22,1.0,648.22,116.68,Cash,2.2,2024-01-31,21:18:48,Wednesday
GUW_44,Guwahati,Male,Snacks,908.7,10.0,9087.0,1635.66,Paytm,2.9,2024-08-14,04:22:54,Wednesday
SUR_09,,Male,Beverages,67.55,5.0,337.75,,Paytm,4.9,2024-04-17,07:29:20,Wednesday
COI_37,Coimbatore,Female,Baby Products,,3.0,476.7,,Google Pay,1.0,2024-04-14,16:40:03,Sunday
BAN_04,Bangalore,Female,Stationery,572.87,5.0,2864.35,515.58,Google Pay,4.6,2024-11-03,08:40:28,Sunday
,Bangalore,Male,Bakery,252.07,3.0,756.21,136.12,Google Pay,,2025-06-15,09:21:24,Sunday
KAN_11,Kanpur,Male,Baby Products,50.43,8.0,403.44,72.62,Google Pay,3.0,2024-03-06,19:05:25,Wednesday
JAI_08,Jaipur,Male,Beverages,97.58,5.0,487.9,87.82,Debit Card,4.9,2023-12-29,18:47:57,Friday
GUW_44,Guwahati,Female,Stationery,785.22,5.0,3926.1,706.7,Paytm,,2023-10-13,04:46:18,Friday
PAT_17,Patna,Male,Personal Care,29.66,10.0,296.6,53.39,Amazon Pay,3.6,2024-09-22,15:41:30,Sunday
ALL_34,Allahabad,Female,Personal Care,,7.0,2356.41,424.15,Amazon Pay,1.6,2024-09-27,23:17:12,Friday
AHM_06,Ahmedabad,Male,Beverages,929.19,10.0,9291.9,1672.54,Cash,,2025-01-15,22:23:11,Wednesday
AUR_30,Aurangabad,Female,,909.96,4.0,3639.84,655.17,PhonePe,4.5,2023-11-20,02:13:34,Monday
KOL_02,Kolkata,Female,Baby Products,21.91,,21.91,3.94,Google Pay,1.4,2025-01-14,15:03:39,Tuesday
SOL_46,Solapur,Female,Clothing,597.56,4.0,2390.24,430.24,Debit Card,1.5,2023-11-07,03:43:19,Tuesday
LUC_10,Lucknow,Male,Pet Supplies,972.56,10.0,9725.6,1750.61,Google Pay,3.2,2025-02-06,15:30:14,Thursday
SRI_29,Srinagar,Male,Fruits & Vegetables,586.2,4.0,2344.8,422.06,Debit Card,4.7,2025-02-26,00:57:49,Wednesday
MAD_42,Madurai,Female,Dairy Products,603.53,2.0,1207.06,217.27,Google Pay,4.2,2024-09-29,12:07:17,Sunday
CHE_03,Chennai,Female,Frozen Foods,313.14,7.0,2191.98,394.56,,2.4,2025-05-27,05:49:20,Tuesday
PAT_17,Patna,,Health & Wellness,892.33,2.0,1784.66,321.24,Mobikwik,2.8,2023-11-28,22:44:12,Tuesday
MUM_01,Mumbai,Female,Pet Supplies,774.91,3.0,2324.73,418.45,Paytm,3.6,2023-12-16,00:54:31,Saturday
