Unnamed: 0,branch_code,city,gender,product_category,unit_price,quantity,total_price,gst,payment_method,rating,date,time,day
8911,MEE_24,Meerut,Male,Pet Supplies,46.91,9.0,422.19,75.99,Paytm,2.4,2025-07-05,08:50:35,Saturday
8912,CHE_03,Chennai,Female,Clothing,606.56,10.0,6065.6,1091.81,Debit Card,3.1,2023-09-19,23:53:58,Tuesday
8913,VIS_16,Visakhapatnam,Male,Fruits & Vegetables,986.49,9.0,8878.41,1598.11,Amazon Pay,3.9,2024-08-14,02:08:54,Wednesday
8914,JAB_38,Jabalpur,Male,Electronics,155.18,5.0,775.9,139.66,Google Pay,4.5,2024-12-22,06:43:54,Sunday
8915,AHM_06,Ahmedabad,Female,Bakery,809.56,5.0,,728.6,Google Pay,3.4,2025-06-12,00:47:00,Thursday
8916,ALL_34,Allahabad,Female,Frozen Foods,511.55,6.0,3069.3,552.47,Amazon Pay,1.4,2025-01-29,21:02:48,Wednesday
8917,AHM_06,Ahmedabad,Female,Personal Care,193.69,3.0,581.07,104.59,Credit Card,3.8,2025-01-08,12:13:09,Wednesday
8918,MEE_24,Meerut,Male,Health & Wellness,622.71,10.0,,1120.88,PhonePe,1.6,2025-04-16,,Wednesday
8919,KAL_26,Kalyan,Female,,465.3,,1395.9,251.26,Cash,4.1,2023-07-29,05:01:15,Saturday
8920,NAS_22,Nashik,Male,Health & Wellness,407.0,,2849.0,512.82,Mobikwik,2.2,2023-10-13,14:42:57,Friday
8921,,Gwalior,Male,Clothing,611.73,10.0,6117.3,1101.11,Debit Card,4.4,2024-04-09,00:19:05,Tuesday
8922,NAG_12,Nagpur,Female,Household Items,741.26,8.0,5930.08,1067.41,Amazon Pay,3.5,2023-09-08,14:04:25,Friday
8923,VIS_16,Visakhapatnam,Female,Health & Wellness,672.34,1.0,672.34,121.02,Cash,1.2,2025-04-09,09:15:20,Wednesday
8924,MEE_24,Meerut,Female,Baby Products,460.23,5.0,2301.15,,Amazon Pay,2.7,2024-07-20,00:28:33,Saturday
8925,NAV_33,Navi Mumbai,Male,Pet Supplies,940.27,9.0,8462.43,1523.24,Cash,2.5,2024-06-03,06:50:16,Monday
8926,NAS_22,Nashik,Male,Health & Wellness,288.32,4.0,1153.28,207.59,Debit Card,4.0,2025-03-10,20:55:58,Monday
8927,NOI_40,Noida,Female,Health & Wellness,312.49,5.0,1562.45,281.24,Paytm,2.7,2024-12-08,21:17:36,Sunday
8928,BAN_04,,,Sports Equipment,337.11,8.0,2696.88,485.44,Paytm,1.7,2024-09-14,10:35:21,Saturday
8929,AUR_30,Aurangabad,Female,Electronics,621.05,1.0,621.05,111.79,Paytm,3.4,2024-09-14,,
8930,NAS_22,Nashik,Female,Beverages,989.46,3.0,2968.38,534.31,Mobikwik,4.8,2025-07-11,13:59:04,Friday
8931,VAD_18,Vadodara,,Sports Equipment,950.96,6.0,5705.76,,PhonePe,3.4,2024-02-22,03:44:57,Thursday
8932,KAL_26,Kalyan,Male,Sports Equipment,801.07,9.0,7209.63,,Debit Card,2.4,2024-09-04,04:03:54,Wednesday
8933,,Solapur,Male,Sports Equipment,994.68,6.0,5968.08,1074.25,Google Pay,4.0,2023-12-25,20:48:59,Monday
8934,CHE_03,Chennai,Male,Frozen Foods,37.16,4.0,148.64,26.76,Debit Card,3.8,2024-03-22,23:34:51,Friday
8935,AMR_32,Amritsar,Female,Pet Supplies,327.35,7.0,2291.45,,Credit Card,4.3,2024-05-29,20:39:57,Wednesday
8936,HOW_36,,Male,Clothing,693.28,5.0,3466.4,623.95,Mobikwik,4.2,2024-12-24,20:51:07,Tuesday
8937,NOI_40,Noida,Female,Household Items,483.98,9.0,4355.82,784.05,,1.2,2024-01-29,03:24:09,Monday
8938,HOW_36,Howrah,Female,,114.54,7.0,801.78,144.32,PhonePe,2.1,2024-09-11,21:27:46,Wednesday
8939,AMR_32,Amritsar,Female,Stationery,460.63,3.0,1381.89,248.74,Credit Card,1.8,2025-02-24,21:02:30,Monday
8940,NAS_22,,Male,Fruits & Vegetables,,4.0,2390.88,430.36,Mobikwik,4.7,2023-11-13,01:36:52,Monday
8941,VIS_16,Visakhapatnam,Male,Health & Wellness,636.48,2.0,1272.96,229.13,Cash,3.9,2024-06-23,09:44:57,Sunday
8942,COI_37,,Female,Bakery,263.24,8.0,2105.92,379.07,Google Pay,3.9,2024-09-26,22:46:34,Thursday
8943,,Bangalore,Male,Electronics,118.66,1.0,118.66,21.36,Credit Card,4.7,2024-02-22,04:39:06,Thursday
8944,,Surat,Female,Dairy Products,,3.0,1935.99,348.48,PhonePe,1.7,2024-01-27,00:33:37,Saturday
8945,NAG_12,Nagpur,Female,Home Decor,79.3,4.0,317.2,57.1,Amazon Pay,2.3,2025-07-04,13:31:37,Friday
8946,,Dhanbad,Female,Bakery,101.21,9.0,910.89,163.96,Debit Card,4.5,2024-05-26,05:55:22,Sunday
8947,BAN_04,Bangalore,Female,Baby Products,625.49,10.0,6254.9,1125.88,Mobikwik,2.4,2023-11-15,22:40:34,
8948,JOD_41,Jodhpur,Female,Baby Products,228.55,8.0,1828.4,329.11,Mobikwik,2.8,2024-10-12,11:07:24,Saturday
8949,NAV_33,Navi Mumbai,Female,Bakery,85.62,8.0,684.96,123.29,Debit Card,1.2,2023-08-18,23:32:54,Friday
8950,JOD_41,Jodhpur,Female,Electronics,556.55,3.0,,300.54,Cash,1.9,2025-02-26,21:04:46,Wednesday
8951,DHA_31,Dhanbad,Male,Stationery,240.43,8.0,1923.44,346.22,Credit Card,4.9,2023-08-18,00:35:41,Friday
8952,MAD_42,Madurai,Male,Frozen Foods,754.82,10.0,7548.2,1358.68,Google Pay,2.5,2024-09-20,16:09:14,Friday
8953,GHA_19,Ghaziabad,Female,Sports Equipment,619.46,3.0,1858.38,334.51,Debit Card,,2024-01-17,17:39:18,Wednesday
8954,KAN_11,Kanpur,Male,Home Decor,561.84,7.0,3932.88,707.92,Mobikwik,,2024-04-02,07:55:41,Tuesday
8955,VAR_28,Varanasi,Female,Frozen Foods,390.31,3.0,1170.93,210.77,Mobikwik,2.9,2024-02-02,12:37:27,Friday
8956,AMR_32,Amritsar,Male,Fruits & Vegetables,131.44,6.0,788.64,141.96,Debit Card,2.6,2024-11-18,00:14:28,Monday
8957,HYD_05,Hyderabad,Female,Sports Equipment,,6.0,3847.98,692.64,Mobikwik,2.1,2024-06-05,13:17:52,Wednesday
8958,LUD_20,Ludhiana,Male,Snacks,310.78,4.0,1243.12,223.76,Google Pay,3.0,2024-06-27,21:29:31,Thursday
8959,NAG_12,Nagpur,Female,Frozen Foods,978.25,3.0,2934.75,528.25,Credit Card,4.3,2025-04-27,17:41:23,Sunday
8960,GUW_44,Guwahati,,Personal Care,685.81,7.0,4800.67,864.12,Google Pay,1.2,2024-04-12,20:08:52,Friday
8961,PAT_17,Patna,Male,Dairy Products,252.94,10.0,2529.4,455.29,PhonePe,3.1,2025-05-12,20:26:45,Monday
8962,GUW_44,Guwahati,Female,Sports Equipment,815.33,2.0,1630.66,293.52,Cash,2.0,2025-03-02,15:11:14,Sunday
8963,DHA_31,Dhanbad,Male,Baby Products,867.05,6.0,5202.3,936.41,PhonePe,,2023-10-04,11:22:01,Wednesday
8964,VIS_16,Visakhapatnam,Female,Pet Supplies,,10.0,4456.7,802.21,Mobikwik,3.5,2025-07-15,13:36:15,Tuesday
8965,CHE_03,Chennai,Female,Bakery,984.26,10.0,9842.6,1771.67,Google Pay,2.2,2024-08-18,19:01:06,Sunday
8966,LUD_20,Ludhiana,Female,,,9.0,8019.81,,Debit Card,3.5,2024-06-25,03:07:26,Tuesday
8967,RAI_43,Raipur,Male,Clothing,192.49,6.0,1154.94,207.89,Credit Card,3.0,2023-09-03,00:40:45,Sunday
8968,KOL_02,Kolkata,Female,Electronics,292.93,3.0,878.79,,Amazon Pay,4.0,2023-11-08,11:45:53,Wednesday
8969,BHO_15,Bhopal,Male,Frozen Foods,251.77,2.0,503.54,90.64,Mobikwik,4.6,2024-01-09,06:00:03,Tuesday
8970,PUN_07,Pune,Female,Home Decor,,2.0,1575.92,283.67,Cash,1.8,2023-11-10,01:43:31,Friday
8971,DEL_00,Delhi,Female,Snacks,938.44,2.0,1876.88,337.84,Google Pay,3.3,2023-09-03,04:41:06,Sunday
8972,MUM_01,Mumbai,,Personal Care,814.37,6.0,4886.22,879.52,Google Pay,1.8,2025-01-09,20:50:29,Thursday
8973,,Bhopal,Female,Fruits & Vegetables,26.01,,,28.09,Google Pay,4.5,2025-06-20,,Friday
8974,JAI_08,Jaipur,Female,Home Decor,478.74,5.0,2393.7,430.87,PhonePe,2.8,2024-04-24,12:26:49,Wednesday
8975,VIS_16,,Female,Frozen Foods,710.04,1.0,710.04,127.81,Paytm,3.5,2024-05-27,16:48:31,Monday
8976,,Delhi,Male,Frozen Foods,915.4,8.0,7323.2,1318.18,Debit Card,1.0,,,Tuesday
8977,ALL_34,Allahabad,Female,Household Items,181.85,1.0,181.85,32.73,,3.2,2024-01-07,02:11:56,Sunday
8978,PAT_17,Patna,Female,Beverages,576.33,,576.33,103.74,PhonePe,4.0,,14:18:00,Thursday
8979,KAL_26,Kalyan,Female,Snacks,440.31,4.0,1761.24,317.02,Mobikwik,1.3,2024-04-20,16:00:44,Saturday
8980,HUB_47,Hubli–Dharwad,Female,Household Items,422.95,6.0,2537.7,456.79,Mobikwik,3.5,2025-02-26,21:55:32,Wednesday
8981,THA_14,Thane,Male,Electronics,636.14,3.0,1908.42,343.52,,2.5,2023-10-05,15:05:34,Thursday
8982,JAI_08,Jaipur,Female,Clothing,290.0,4.0,1160.0,208.8,Cash,2.1,,01:17:07,Thursday
8983,JOD_41,Jodhpur,Female,Baby Products,648.65,2.0,1297.3,233.51,Credit Card,1.4,2024-06-06,16:08:47,Thursday
8984,JAB_38,Jabalpur,Male,Fruits & Vegetables,287.84,8.0,2302.72,414.49,Paytm,3.2,,17:32:28,Sunday
8985,RAJ_25,Rajkot,Male,,703.89,5.0,3519.45,633.5,Credit Card,3.3,2025-05-12,22:07:29,Monday
8986,LUD_20,Ludhiana,Female,Clothing,,10.0,725.6,130.61,Mobikwik,1.7,2025-06-30,13:51:58,Monday
8987,ALL_34,Allahabad,Female,Snacks,994.81,6.0,5968.86,1074.39,Amazon Pay,,2025-04-27,03:55:16,Sunday
8988,KOL_02,Kolkata,Female,Household Items,,1.0,968.07,174.25,Amazon Pay,2.0,2023-08-12,11:44:54,Saturday
8989,LUC_10,Lucknow,Male,Bakery,995.4,9.0,8958.6,1612.55,Mobikwik,1.4,2025-03-03,22:50:56,Monday
8990,VIS_16,Visakhapatnam,Male,Health & Wellness,185.39,10.0,1853.9,333.7,Paytm,3.7,2025-06-01,12:28:10,Sunday
8991,HOW_36,Howrah,Male,Beverages,56.18,2.0,112.36,20.22,PhonePe,2.5,2023-11-01,20:30:01,Wednesday
8992,RAN_35,Ranchi,Female,Baby Products,335.69,5.0,1678.45,302.12,Cash,4.1,2025-02-24,06:32:04,Monday
8993,MEE_24,Meerut,Male,Health & Wellness,100.63,8.0,805.04,144.91,Paytm,4.6,2023-09-02,22:46:33,Saturday
8994,VAR_28,Varanasi,Female,Fruits & Vegetables,6361.08,14.0,530.09,95.42,Amazon Pay,4.6,2024-10-12,03:51:17,Saturday
8995,PUN_07,Pune,Female,Pet Supplies,391.14,5.0,1955.7,352.03,PhonePe,1.3,2025-04-23,14:32:33,Wednesday
8996,GWA_39,Gwalior,Female,Household Items,478.5,7.0,3349.5,602.91,Debit Card,3.4,2024-08-13,23:28:31,Tuesday
8997,ALL_34,Allahabad,Male,Fruits & Vegetables,418.01,,2090.05,376.21,Debit Card,4.2,2024-05-27,,Monday
8998,BHO_15,,Female,Beverages,91.89,7.0,643.23,115.78,PhonePe,1.2,2025-04-14,17:47:50,Monday
8999,KOL_02,Kolkata,Female,Electronics,60.45,8.0,483.6,87.05,Paytm,4.8,2025-04-12,19:55:45,Saturday
9000,AMR_32,Amritsar,Female,Beverages,397.41,2.0,794.82,143.07,Cash,1.4,2024-06-01,02:43:31,Saturday
9001,RAI_43,Raipur,Male,Stationery,522.25,5.0,2611.25,470.02,Credit Card,4.5,2024-10-21,06:38:46,Monday
9002,MAD_42,Madurai,Female,Beverages,868.38,10.0,8683.8,1563.08,Google Pay,2.4,2024-04-07,16:01:10,Sunday
9003,DHA_31,Dhanbad,,Snacks,445.06,2.0,890.12,160.22,Paytm,1.8,2025-06-26,19:10:19,Thursday
9004,KOL_02,Kolkata,Male,Household Items,296.42,7.0,2074.94,373.49,Paytm,1.1,2024-11-18,16:49:19,Monday
9005,BHO_15,Bhopal,Female,Home Decor,,1.0,575.82,103.65,Paytm,4.9,2023-11-03,,Friday
9006,LUD_20,Ludhiana,Male,Frozen Foods,277.79,8.0,2222.32,400.02,,1.4,2024-10-31,12:33:05,Thursday
9007,,Coimbatore,Male,Sports Equipment,976.39,2.0,1952.78,351.5,,4.0,2024-07-05,00:32:11,Friday
9008,SRI_29,Srinagar,Male,Pet Supplies,165.45,6.0,992.7,178.69,Paytm,4.8,2024-11-09,03:06:38,Saturday
9009,BHO_15,Bhopal,,Electronics,70.23,8.0,561.84,101.13,Debit Card,2.9,2025-01-31,05:08:18,Friday
9010,RAJ_25,Rajkot,Female,Snacks,724.66,6.0,4347.96,782.63,Amazon Pay,4.5,2024-07-06,12:53:13,Saturday
9011,NAG_12,Nagpur,Female,Fruits & Vegetables,634.01,7.0,4438.07,798.85,Cash,3.8,2024-11-26,17:43:18,Tuesday
9012,SRI_29,Srinagar,Female,Electronics,284.63,3.0,853.89,153.7,PhonePe,1.7,2024-04-02,09:14:45,Tuesday
9013,NAV_33,Navi Mumbai,Female,Baby Products,452.19,3.0,1356.57,244.18,,1.6,2023-12-29,09:53:17,Friday
9014,LUD_20,Ludhiana,Female,,468.4,6.0,2810.4,505.87,Mobikwik,4.1,2024-08-09,07:05:06,Friday
9015,SOL_46,Solapur,Female,Health & Wellness,922.7,10.0,9227.0,1660.86,Debit Card,1.6,,08:20:51,Saturday
9016,HOW_36,Howrah,Female,Dairy Products,,3.0,2661.48,479.07,Credit Card,4.0,2024-12-15,19:48:49,Sunday
9017,DEL_00,Delhi,Female,Dairy Products,71.85,4.0,287.4,51.73,Cash,3.0,2023-12-05,09:21:49,Tuesday
9018,CHA_45,Chandigarh,Male,Stationery,618.21,3.0,1854.63,333.83,Paytm,1.1,2023-10-31,04:47:39,Tuesday
9019,,Allahabad,Female,Frozen Foods,732.79,8.0,5862.32,1055.22,Amazon Pay,1.8,2023-10-07,14:50:54,Saturday
9020,THA_14,Thane,Female,Frozen Foods,42.87,4.0,171.48,30.87,,1.6,2025-05-21,10:14:20,Wednesday
9021,PUN_07,Pune,Female,Frozen Foods,791.63,7.0,5541.41,997.45,Cash,5.0,2025-06-17,16:34:54,Tuesday
9022,SUR_09,Surat,Male,Stationery,847.24,7.0,,1067.52,Amazon Pay,4.4,2024-05-16,02:48:03,Thursday
9023,AMR_32,Amritsar,Male,Health & Wellness,189.07,9.0,1701.63,306.29,Amazon Pay,3.5,2025-01-09,05:25:00,Thursday
9024,BHO_15,Bhopal,Female,Electronics,495.09,2.0,990.18,178.23,Amazon Pay,1.1,2024-05-13,09:57:05,Monday
9025,AMR_32,Amritsar,Female,Household Items,165.22,7.0,1156.54,208.18,Mobikwik,4.3,2024-01-02,03:56:07,Tuesday
9026,LUD_20,Ludhiana,Male,Pet Supplies,187.16,2.0,374.32,67.38,Amazon Pay,1.7,2025-03-26,,Wednesday
9027,LUC_10,Lucknow,Female,Electronics,459.01,10.0,4590.1,826.22,Debit Card,1.5,2024-10-03,,Thursday
9028,KOL_02,Kolkata,Female,Personal Care,614.97,8.0,4919.76,885.56,Paytm,3.6,2024-09-17,14:17:54,Tuesday
9029,NAV_33,Navi Mumbai,Male,Fruits & Vegetables,388.13,5.0,1940.65,349.32,Debit Card,1.9,2024-09-20,20:49:38,Friday
9030,CHE_03,Chennai,Female,Baby Products,746.06,6.0,4476.36,805.74,PhonePe,1.1,,14:52:45,Saturday
9031,JAB_38,Jabalpur,Female,,,10.0,7313.3,1316.39,PhonePe,3.7,2024-12-02,15:52:38,Monday
9032,VAD_18,Vadodara,Male,Clothing,24.19,,241.9,43.54,Debit Card,3.9,2025-06-28,17:49:00,Saturday
9033,NOI_40,Noida,Male,Beverages,423.38,1.0,423.38,76.21,Cash,4.6,2024-08-24,04:45:40,Saturday
9034,GUW_44,Guwahati,,Bakery,332.39,3.0,997.17,179.49,PhonePe,4.6,2024-12-21,06:38:37,Saturday
9035,PAT_17,Patna,Female,Electronics,620.71,3.0,1862.13,335.18,Mobikwik,4.1,2023-12-18,12:37:48,Monday
9036,VAD_18,Vadodara,Male,Beverages,831.78,2.0,1663.56,299.44,Credit Card,4.2,2025-03-10,15:10:57,Monday
9037,,Howrah,Female,Pet Supplies,57.05,6.0,342.3,61.61,PhonePe,3.2,2024-03-05,09:16:46,Tuesday
9038,CHE_03,Chennai,Male,Baby Products,820.46,9.0,7384.14,1329.15,Mobikwik,2.0,2024-07-18,10:50:36,Thursday
9039,,Coimbatore,Male,Sports Equipment,576.58,6.0,3459.48,622.71,Mobikwik,4.0,2023-10-17,07:48:00,Tuesday
9040,HOW_36,Howrah,Male,Health & Wellness,260.29,2.0,520.58,93.7,Amazon Pay,2.6,2023-08-21,03:46:31,
9041,AMR_32,Amritsar,Female,Beverages,119.08,4.0,476.32,85.74,PhonePe,3.7,2025-06-12,14:26:22,Thursday
9042,AMR_32,Amritsar,Male,Sports Equipment,391.89,3.0,1175.67,211.62,Mobikwik,4.4,2025-05-07,15:59:12,Wednesday
9043,SRI_29,Srinagar,Male,,601.52,3.0,1804.56,324.82,PhonePe,2.7,2024-02-12,17:42:06,Monday
9044,NAV_33,Navi Mumbai,Male,Fruits & Vegetables,400.39,4.0,1601.56,288.28,Amazon Pay,4.4,2024-09-01,22:00:30,Sunday
9045,BAN_04,Bangalore,Male,Dairy Products,756.21,3.0,2268.63,408.35,Debit Card,3.7,2025-06-25,03:12:57,Wednesday
9046,KOL_02,Kolkata,,Clothing,674.86,,1349.72,242.95,,2.1,2023-09-24,22:57:47,Sunday
9047,GWA_39,Gwalior,Male,Health & Wellness,394.38,6.0,2366.28,425.93,Debit Card,3.2,2025-04-04,14:02:18,Friday
9048,RAI_43,Raipur,Female,Health & Wellness,281.0,1.0,281.0,50.58,Paytm,2.3,2024-07-08,10:39:02,Monday
9049,SOL_46,Solapur,Female,Baby Products,786.48,5.0,3932.4,707.83,Amazon Pay,3.0,2023-08-23,01:55:15,Wednesday
9050,NAG_12,Nagpur,Male,Fruits & Vegetables,389.59,1.0,389.59,70.13,Amazon Pay,3.9,2025-04-12,09:14:28,Saturday
9051,VIS_16,Visakhapatnam,Male,Clothing,250.12,10.0,2501.2,450.22,,,2023-11-10,14:06:54,Friday
9052,HOW_36,Howrah,Male,Bakery,811.25,5.0,4056.25,730.12,Debit Card,2.2,2024-08-13,05:21:48,Tuesday
9053,KAN_11,Kanpur,Female,Bakery,699.53,8.0,5596.24,1007.32,Amazon Pay,3.4,2023-08-09,04:18:59,Wednesday
9054,MEE_24,Meerut,Male,Fruits & Vegetables,389.21,3.0,1167.63,210.17,PhonePe,3.2,2023-07-27,20:14:37,Thursday
9055,GWA_39,Gwalior,Male,Snacks,159.79,8.0,1278.32,230.1,Paytm,1.8,,09:38:06,Thursday
9056,KAN_11,Kanpur,Male,Sports Equipment,453.34,7.0,3173.38,571.21,Mobikwik,1.5,2024-08-03,16:20:51,Saturday
9057,,Noida,Female,Stationery,298.62,8.0,2388.96,430.01,Google Pay,3.6,2023-09-18,14:57:37,Monday
9058,GUW_44,,Male,Clothing,907.63,8.0,7261.04,1306.99,PhonePe,3.6,2024-12-23,16:59:57,Monday
9059,NOI_40,Noida,Male,Personal Care,179.42,9.0,1614.78,290.66,PhonePe,4.7,2024-02-23,16:25:03,Friday
9060,CHA_45,Chandigarh,Male,Beverages,916.09,7.0,6412.63,1154.27,Mobikwik,1.9,2024-01-05,05:29:20,Friday
9061,MEE_24,Meerut,Female,Clothing,726.44,8.0,5811.52,1046.07,Paytm,2.0,2025-01-12,04:23:48,Sunday
9062,LUC_10,Lucknow,Male,Electronics,429.55,8.0,3436.4,618.55,Credit Card,3.6,2024-08-21,19:55:19,Wednesday
9063,AGR_21,Agra,Male,Fruits & Vegetables,983.59,2.0,1967.18,354.09,Google Pay,4.9,2024-05-27,23:09:49,Monday
9064,JAI_08,Jaipur,Female,Frozen Foods,540.58,10.0,5405.8,973.04,Google Pay,1.9,2024-06-10,,Monday
9065,THA_14,Thane,Male,Dairy Products,,10.0,6536.6,,Debit Card,3.3,2025-03-01,21:01:27,Saturday
9066,BAN_04,Bangalore,Male,Health & Wellness,121.34,10.0,1213.4,218.41,Cash,1.4,2025-06-18,01:47:26,Wednesday
9067,NAV_33,Navi Mumbai,Male,Stationery,679.82,,679.82,122.37,PhonePe,2.8,2024-06-11,06:39:55,Tuesday
9068,JAB_38,Jabalpur,Female,Household Items,49.23,1.0,49.23,8.86,PhonePe,4.6,2025-05-15,16:07:04,Thursday
9069,JAB_38,Jabalpur,Male,Personal Care,385.35,9.0,3468.15,624.27,Paytm,3.9,2024-12-18,09:56:06,Wednesday
9070,NAG_12,,Male,Dairy Products,738.53,3.0,2215.59,398.81,Google Pay,3.9,2023-11-06,15:35:49,Monday
9071,BHO_15,Bhopal,Female,Sports Equipment,190.53,1.0,190.53,34.3,Google Pay,4.2,2024-02-07,03:50:34,Wednesday
9072,GWA_39,Gwalior,Male,Pet Supplies,928.08,,6496.56,1169.38,Mobikwik,2.3,,16:09:30,Tuesday
9073,COI_37,Coimbatore,Male,Sports Equipment,4526.16,112.0,3017.44,543.14,Amazon Pay,2.0,2024-02-07,11:45:35,Wednesday
9074,NAS_22,Nashik,Male,Baby Products,179.43,5.0,897.15,,Mobikwik,3.4,2023-08-22,00:26:40,Tuesday
9075,HYD_05,Hyderabad,Male,Stationery,244.49,7.0,1711.43,308.06,Paytm,4.7,2024-03-20,05:21:47,Wednesday
9076,SOL_46,Solapur,Female,Sports Equipment,130.68,7.0,914.76,164.66,,,2024-05-30,08:26:05,Thursday
9077,DHA_31,Dhanbad,Male,Personal Care,,6.0,2388.72,,Amazon Pay,4.1,2023-08-03,13:28:41,Thursday
9078,DEL_00,Delhi,Male,Home Decor,50.35,7.0,352.45,63.44,Paytm,4.2,2024-03-22,05:26:50,Friday
9079,PUN_07,Pune,Male,Beverages,356.57,8.0,2852.56,,Cash,4.6,2024-09-23,02:00:45,Monday
9080,MUM_01,Mumbai,Female,Stationery,927.14,3.0,2781.42,500.66,PhonePe,3.4,2024-07-25,02:31:11,Thursday
9081,,Vasai,Female,Snacks,366.97,1.0,366.97,66.05,Mobikwik,2.8,2024-09-07,08:07:30,Saturday
9082,RAJ_25,Rajkot,Female,Home Decor,867.23,4.0,3468.92,624.41,PhonePe,4.9,2024-07-28,03:19:59,Sunday
9083,KOL_02,Kolkata,Male,,920.15,4.0,3680.6,662.51,PhonePe,3.1,2024-06-07,08:33:16,Friday
9084,NAS_22,Nashik,Female,Home Decor,226.83,1.0,226.83,40.83,Cash,1.9,2024-01-11,13:24:46,Thursday
9085,HUB_47,Hubli–Dharwad,Female,Bakery,592.88,7.0,4150.16,747.03,PhonePe,3.5,2024-12-24,19:34:38,Tuesday
9086,PUN_07,Pune,Male,Bakery,491.59,8.0,3932.72,707.89,,2.1,,17:28:01,Thursday
9087,IND_13,Indore,Female,Personal Care,414.09,8.0,3312.72,596.29,Google Pay,2.0,2024-01-16,15:04:59,Tuesday
9088,KOL_02,Kolkata,Female,Snacks,206.19,1.0,206.19,37.11,Google Pay,3.7,2024-09-06,11:19:57,Friday
9089,HYD_05,Hyderabad,Female,Dairy Products,723.55,1.0,723.55,130.24,Amazon Pay,,2024-03-19,19:15:02,Tuesday
9090,,Agra,Female,Home Decor,830.53,3.0,,448.49,Credit Card,4.7,2024-12-27,03:44:54,Friday
9091,THA_14,Thane,Male,Frozen Foods,282.37,2.0,564.74,101.65,Paytm,4.3,2024-07-02,07:28:42,Tuesday
9092,MAD_42,Madurai,Female,Stationery,574.47,9.0,5170.23,,Amazon Pay,3.4,2025-02-03,20:15:44,Monday
9093,FAR_23,Faridabad,Female,Beverages,932.12,5.0,4660.6,838.91,Google Pay,1.1,2024-09-26,,Thursday
9094,VIS_16,Visakhapatnam,Female,Baby Products,181.17,4.0,724.68,130.44,Mobikwik,1.3,2023-11-17,16:04:37,Friday
9095,SOL_46,Solapur,,Stationery,159.25,1.0,,28.66,Google Pay,2.6,2024-12-25,22:19:00,Wednesday
9096,JOD_41,,Female,Frozen Foods,869.29,10.0,8692.9,1564.72,PhonePe,3.0,2024-06-30,22:43:22,Sunday
9097,NOI_40,Noida,Male,Health & Wellness,875.01,9.0,,1417.52,PhonePe,3.9,2025-06-04,21:26:13,Wednesday
9098,SOL_46,Solapur,Female,Frozen Foods,591.82,2.0,1183.64,213.06,Google Pay,3.4,2025-05-23,18:26:21,Friday
9099,JAB_38,Jabalpur,Male,Pet Supplies,870.87,10.0,8708.7,1567.57,Mobikwik,4.4,2024-01-18,08:22:50,Thursday
9100,IND_13,Indore,Female,Sports Equipment,409.1,3.0,1227.3,220.91,Credit Card,4.1,2025-03-08,,Saturday
9101,LUD_20,Ludhiana,Male,Health & Wellness,374.87,6.0,2249.22,404.86,Paytm,1.6,2024-04-26,14:03:36,Friday
9102,VAS_27,Vasai,Male,Clothing,200.43,4.0,801.72,144.31,Credit Card,4.6,2025-05-18,17:10:01,Sunday
9103,CHA_45,,Male,Bakery,437.58,9.0,3938.22,708.88,Amazon Pay,1.5,2024-05-09,,Thursday
9104,CHA_45,Chandigarh,Female,Pet Supplies,509.18,4.0,2036.72,366.61,Google Pay,2.1,2024-07-12,19:23:47,Friday
9105,GWA_39,Gwalior,Female,Home Decor,618.34,,1236.68,222.6,PhonePe,2.1,2024-02-15,,Thursday
9106,LUC_10,,Female,Home Decor,471.59,1.0,471.59,84.89,,2.4,2024-10-11,00:51:52,Friday
9107,MUM_01,Mumbai,,Beverages,563.9,3.0,1691.7,304.51,Google Pay,1.4,2024-03-23,04:47:37,Saturday
9108,DHA_31,Dhanbad,Male,Stationery,288.32,4.0,1153.28,207.59,,3.7,2024-04-11,07:23:05,Thursday
9109,MEE_24,Meerut,Female,Sports Equipment,5802.72,70.0,2417.8,435.2,Debit Card,4.0,2025-01-06,08:26:17,Monday
9110,AMR_32,Amritsar,Male,Baby Products,811.01,1.0,811.01,145.98,,2.1,2023-10-28,13:47:56,Saturday
9111,AGR_21,Agra,Female,Clothing,802.22,8.0,6417.76,1155.2,Cash,3.5,2025-02-24,23:30:22,Monday
9112,LUC_10,Lucknow,Male,Pet Supplies,848.79,3.0,2546.37,458.35,PhonePe,4.6,2023-10-23,09:53:55,Monday
9113,KAL_26,Kalyan,Female,Pet Supplies,97.11,8.0,776.88,139.84,,1.1,2024-01-11,04:18:17,
9114,SRI_29,,Male,Pet Supplies,757.83,4.0,3031.32,545.64,Paytm,4.4,2023-08-03,01:07:36,Thursday
9115,NAS_22,Nashik,Female,Stationery,93.0,6.0,558.0,100.44,PhonePe,1.7,2024-07-20,09:23:33,Saturday
9116,HOW_36,Howrah,Female,Fruits & Vegetables,,4.0,3831.16,689.61,Mobikwik,3.4,2025-03-17,08:10:29,Monday
9117,VAD_18,Vadodara,Female,Sports Equipment,915.59,9.0,8240.31,1483.26,Cash,2.7,2023-08-19,09:15:28,Saturday
9118,GHA_19,Ghaziabad,Male,Fruits & Vegetables,177.13,5.0,885.65,159.42,PhonePe,4.9,2025-03-01,15:49:31,Saturday
